axis,index,median_resid
col,180,0.08864287609654742
col,181,0.24547037124845517
col,182,0.12856140501155222
col,183,0.07851116886623455
col,184,0.22203956655797796
col,185,-0.06565705058552851
col,186,0.10619022001633693
col,187,0.06029412783686183
col,188,-0.09876250648526774
col,189,-0.011892508788527323
col,190,0.07729573007850599
col,191,0.0021825300962770022
col,192,0.09924587490325099
col,193,0.15837324094320415
col,194,0.08250462872703679
col,195,0.19556172263856908
col,196,0.15200174400309052
col,197,0.11970107956134068
col,198,0.10601788493066922
col,199,0.07105242128063605
col,200,0.14199536617221398
col,201,0.051868386961375634
col,202,-0.008653345219261865
col,203,-0.08745602456237656
col,204,0.09381944852390367
col,205,0.08310765658798136
col,206,0.018889816330036613
col,207,-0.011962772620401019
col,208,0.14948138851730475
col,209,-0.0777479596166124
col,210,-0.036690004573805446
col,211,-0.0709533749970368
col,212,-0.05217987918165701
col,213,-0.015114768162349801
col,214,0.08655653633002958
col,215,0.09078952878707813
col,216,0.04763758380390559
col,217,0.07986276171439011
col,218,0.060230863848629745
col,219,0.10746216731779157
col,220,0.18843501259607098
col,221,0.051712037505027286
col,222,0.07505318036394915
col,223,0.13172370651471788
col,224,0.08946944985976257
col,225,0.1987789351650986
col,226,0.029092540658156807
col,227,0.11552400969372467
col,228,0.1514889869580509
col,229,0.08042371849869312
col,230,0.13385959194015618
col,231,-0.022201964028479626
col,232,0.029371175050714626
col,233,0.3781777421768826
col,234,0.022407921022954636
col,235,-0.03484405303102189
col,236,0.0889103849859949
col,237,-0.07052185558581225
col,238,0.04375178571038507
col,239,0.05932733367306042
col,240,0.09398788360303367
col,241,0.16420343737766885
col,242,0.11111583632004329
col,243,0.03277909604483842
col,244,0.21707637960789983
col,245,0.05462940556323215
col,246,-0.23491918903059794
col,247,-0.07464997354273528
col,248,-0.006279926194786789
col,249,0.13596127000102598
col,250,0.12982074443709735
col,251,0.038065845576627844
col,252,0.1565677412767288
col,253,-0.032849310078882255
col,254,-0.020658027408190005
col,255,0.10679159073080502
col,256,0.05327396504458992
col,257,0.08698993583487624
col,258,-0.03016836823992719
col,259,0.21321299725699783
col,260,0.17163428366081845
col,261,0.08768482779083975
